DEPTH_M,VSHALE,PHIE,TEMP_C,PRESSURE_PA,K_MINERAL_PA,MU_MINERAL_PA,RHO_MINERAL_KGM3,K_DRY_PA,MU_DRY_PA,RHO_BRINE_FLUID_KGM3,K_BRINE_FLUID_PA,VP_BRINE_MPS,VS_BRINE_MPS,RHO_BRINE_KGM3,AI_BRINE,VPVS_BRINE,VP_OIL_MPS,VS_OIL_MPS,RHO_OIL_KGM3,VP_GAS_MPS,VS_GAS_MPS,RHO_GAS_KGM3,AI_OIL,VPVS_OIL,AI_GAS,VPVS_GAS
2053.49239999998,0.8062458264509321,0.2870185941965403,69.6047719999994,20534923.999999803,23368232380.026566,11219027728.290413,2593.5627921484347,5628925038.742729,2702432304.8113694,1011.4478380586089,2668458543.4720736,2534.438580853501,1123.8922553565276,2139.466382168249,5422346.141406271,2.255054760609158,,,,,,,,,,
2053.64479999998,0.8107593508367494,0.2868184667644902,69.6093439999994,20536447.9999998,23308785082.886,11114254153.658367,2593.2468454414275,5623483508.333821,2681427827.245207,1011.4460961223779,2668467207.0404644,2530.9838134707334,1119.4922909284778,2139.557179794816,5415184.590055771,2.260831837771389,,,,,,,,,,
2053.79719999998,0.8114385295947972,0.28771575620976647,69.61391599999939,20537971.999999803,23299848427.683784,11098502933.973438,2593.1993029283644,5581593062.550536,2658700856.9274645,1011.4443540709198,2668475867.9896607,2525.8072390647544,1115.1168477643612,2138.103481679304,5400437.251895142,2.2650606025087074,,,,,,,,,,
2053.94959999998,0.8083404700501196,0.2891717426000005,69.61848799999939,20539495.9999998,23340631382.96629,11170383016.418549,2593.4161670964913,5527083337.009387,2645157143.568809,1011.4426119042379,2668484526.3197885,2521.5328915575496,1112.8324450482357,2135.9541173944294,5385878.561867829,2.2658693164254875,,,,,,,,,,
2054.10199999998,0.8021990408171467,0.2905095805698606,69.6230599999994,20541019.9999998,23421618695.258427,11313112799.692177,2593.8460671427997,5487331380.417561,2650491397.869181,1011.440869622336,2668493182.0309863,2520.771273376222,1114.426737204043,2134.1421969195626,5379684.343294853,2.261944360470497,,,,,,,,,,
2054.25439999998,0.7943721810069314,0.29114060161520533,69.62763199999938,20542543.999999795,23525106366.02888,11495480399.174988,2594.393947329515,5483771922.874444,2679630505.0496755,1011.439127225217,2668501835.123378,2525.1558266944553,1120.6962636862258,2133.5315286746604,5387499.571069147,2.2532026816870445,,,,,,,,,,
2054.4067999999797,0.7866091215282736,0.29082327227595833,69.63220399999939,20544067.999999795,23628057457.777985,11676890705.04489,2594.937361493021,5521804858.519959,2728853691.960972,1011.4373847128842,2668510485.597097,2534.2928310029447,1130.7076109501304,2134.4187165969174,5409242.051830074,2.241333485739417,,,,,,,,,,
2054.5591999999797,0.7805237301776976,0.2897897638784954,69.63677599999939,20545591.99999979,23708975841.370132,11819473449.406641,2595.363338887561,5586709858.29705,2785104227.254734,1011.4356420853408,2668519133.4522734,2545.521476177092,1141.783548530549,2136.3573056306363,5438143.402270612,2.2294256029990307,,,,,,,,,,
2054.7115999999796,0.776993983704232,0.2886482916375396,69.6413479999994,20547115.999999795,23755999113.641026,11902331114.086365,2595.6104211407037,5648918809.009122,2830245184.7966905,1011.4338993425899,2668527778.6890383,2554.873185268653,1150.4654791399007,2138.3405744713787,5463188.994688892,2.2207299841614554,,,,,,,,,,
2054.8639999999796,0.7759021182669958,0.28810933790779186,69.64591999999938,20548639.99999979,23770558046.335052,11927984919.454435,2595.68685172131,5676619432.384398,2848508261.816038,1011.4321564846356,2668536421.3075204,2558.7403448413256,1153.9264969777137,2139.248280399361,5473780.882690274,2.217420564951932,,,,,,,,,,
2055.0163999999795,0.7763570860854674,0.28863677482387434,69.65049199999939,20550163.999999795,23764490751.88833,11917293932.702122,2595.6550039740173,5651455290.982995,2834062574.8446684,1011.43041351148,2668545061.3078547,2555.5588345463675,1151.2279050629593,2138.389527586238,5464780.2489244435,2.219854837871227,,,,,,,,,,
2055.1687999999795,0.7772710788708354,0.2902316355888718,69.65506399999938,20551687.99999979,23752305313.56958,11895822407.261574,2595.5910244790416,5577195080.075521,2793216124.808257,1011.4286704231272,2668553698.690171,2546.402908575384,1143.589742943171,2135.8169934230764,5438650.604237254,2.226675190371941,,,,,,,,,,
2055.3211999999794,0.7780213757454805,0.29243066706621507,69.65963599999938,20553211.999999795,23742305530.14569,11878202187.324234,2595.5385036978164,5477260652.867431,2740256601.652605,1011.4269272195802,2668562333.4545946,2534.3034948850677,1133.631489202328,2132.2956986809722,5403884.441295586,2.2355620137795507,,,,,,,,,,
2055.4735999999793,0.7787356467290423,0.2944952999291502,69.66420799999938,20554735.99999979,23732788607.320625,11861432824.685808,2595.488504728967,5384293571.506392,2691021167.5298343,1011.4251839008422,2668570965.601263,2522.963393976059,1124.2730942654923,2128.989301954923,5371362.074998913,2.2440841169683563,,,,,,,,,,
2055.6259999999793,0.7802794140567073,0.2957324908989015,69.66877999999937,20556259.99999979,23712228539.84276,11825204874.576729,2595.3804410160305,5325662010.465615,2655888891.2819033,1011.4234404669164,2668579595.1303034,2515.129254063494,1117.4446372861748,2126.9528917668886,5349561.440097846,2.2507864552213834,,,,,,,,,,
2055.7783999999792,0.7838629811981014,0.2957950680535905,69.67335199999937,20557783.99999979,23664549691.06852,11741192231.639395,2595.129591316133,5312236931.26329,2635672168.041165,1011.4216969178062,2668588222.041847,2511.426075048947,1113.2558047696639,2126.676606915571,5340991.083804385,2.255929018549846,,,,,,,,,,
2055.930799999979,0.7904458053398618,0.29482065150158454,69.67792399999938,20559307.99999979,23577138219.453896,11587166852.583368,2594.6687936262097,5334842333.250914,2621849508.291821,1011.4199532535149,2668596846.3360214,2510.1792227884894,1110.015007160681,2127.8943390184036,5341396.158093243,2.261392149291119,,,,,,,,,,
2056.083199999979,0.8002035482044875,0.2933001900230013,69.68249599999936,20560831.999999788,23447974006.70733,11359558045.369339,2593.985751625686,5371494540.04703,2602263376.8100595,1011.4182094740456,2668605468.0129633,2508.601266773428,1105.3615114705856,2129.818390788376,5342865.1131290635,2.269484906739657,,,,,,,,,,
2056.235599999979,0.8122202138898166,0.29173341997342056,69.68706799999937,20562355.99999979,23289565829.34693,11080379190.091684,2593.144585027713,5403072200.235584,2570597030.822023,1011.4164655794018,2668614087.0727987,2504.9298802522458,1098.1300903814772,2131.7016312729306,5339763.111958019,2.281086641913312,,,,,,,,,,
2056.387999999979,0.8245933047176738,0.29027293531397513,69.69163999999937,20563879.999999788,23127205566.292854,10794169134.084747,2592.278468669763,5428624332.277441,2533703825.1354713,1011.4147215695864,2668622703.5156593,2500.1959704331257,1089.788281311865,2133.396508467545,5333909.353806656,2.2942033909774113,,,,,,,,,,
2056.540399999979,0.8349381492959813,0.2886380265404986,69.69621199999938,20565403.999999788,22992032027.072117,10555815517.708454,2591.554329549281,5467701781.853322,2510263174.961279,1011.412977444603,2668631317.341677,2498.1236588233146,1084.209861483236,2135.4654480227514,5334656.758305364,2.3040960496391323,,,,,,,,,,
2056.692799999979,0.8410260952924504,0.2863684665966031,69.70078399999936,20566927.999999788,22912722591.044933,10415933047.045326,2591.1281733295286,5547578938.250968,2521883227.295062,1011.4112332044549,2668639928.5509815,2503.2012801262454,1085.8823503936449,2138.7470555292334,5353714.367267015,2.3052232861311412,,,,,,,,,,
2056.845199999979,0.841435944671628,0.2832272139165377,69.70535599999937,20568451.999999788,22907389710.513145,10406526133.400677,2591.099483872986,5684411347.900067,2582353379.9563713,1011.409488849145,2668648537.1437035,2518.1271958499224,1097.5568352632433,2143.6882877305543,5398079.776759262,2.2943023221626264,,,,,,,,,,
2056.997599999979,0.8359607004927179,0.27944879492254004,69.70992799999937,20569975.999999784,22978698582.493435,10532300501.392914,2591.4827509655097,5871052693.503907,2691000580.624944,1011.4077443786769,2668657143.1199718,2542.2369641752816,1118.7794064708435,2149.9326944875947,5465638.3664153265,2.272330854028403,,,,,,,,,,
2057.1499999999787,0.8256454246924676,0.27565066693650664,69.71449999999936,20571499.999999788,23113434125.779343,10769888862.411528,2592.2048202715273,6078811155.541468,2832470510.6347556,1011.4059997930535,2668665746.4799213,2571.7365788328143,1146.0731560427705,2156.456571114193,5545838.244598757,2.2439549912438914,,,,,,,,,,
2057.3023999999787,0.8123362183359316,0.272500592006429,69.71907199999936,20573023.99999979,23288040116.60501,11077690000.162117,2593.1364647164846,6271482072.631768,2983228038.698387,1011.4042550922784,2668674347.223676,2601.540489928909,1174.637825319957,2162.1135011982515,5624825.817189208,2.214759676430717,,,,,,,,,,
2057.4547999999786,0.7978372504850579,0.2704147249443173,69.72364399999935,20574547.999999788,23479252669.340645,11414678161.718273,2594.1513924660458,6421896259.160583,3122070366.4891872,1011.4025102763546,2668682945.3513703,2627.5714304046987,1200.5404585380425,2166.1527888327946,5691721.181828514,2.188657126644797,,,,,,,,,,
2057.6071999999785,0.7831914285261189,0.2694613883610145,69.72821599999936,20576071.999999788,23673479558.31686,11756927143.605804,2595.1766000031716,6520857832.892317,3238444533.101705,1011.4007653452857,2668691540.8631387,2648.1549192604552,1222.0740276966128,2168.410164743633,5742286.044740225,2.1669349476739517,,,,,,,,,,
2057.7595999999785,0.7685588262194017,0.2694816774423238,69.73278799999935,20577595.999999788,23868635269.879154,12100807228.895176,2596.200882164642,6573628225.105662,3332666784.129493,1011.3990202990748,2668700133.759105,2663.7164260691125,1239.520103016582,2169.1258180153905,5777936.071658196,2.1489900967209064,,,,,,,,,,
2057.9119999999784,0.7538142392815642,0.27029702878611017,69.73735999999936,20579119.999999788,24066424435.407814,12449373040.32203,2597.2330032502905,6588239997.004192,3408044997.378333,1011.3972751377249,2668708724.039403,2675.1398735172565,1253.6153563261257,2168.5863177986066,5801271.727907018,2.1339399362154303,,,,,,,,,,
2058.0643999999784,0.7394756436293943,0.27184342182632404,69.74193199999935,20580643.999999784,24259888085.370857,12790412609.255348,2598.2367049459426,6565319123.006148,3461398510.9568744,1011.3955298612398,2668717311.7041607,2682.060017046644,1263.8919187827025,2166.864370016012,5811660.289182911,2.1220643768573404,,,,,,,,,,
2058.2167999999783,0.7270298019107589,0.27418970320628105,69.74650399999936,20582167.999999788,24428727600.662308,13088165330.786606,2599.107913866247,6495902205.962876,3480305787.271479,1011.3937844696221,2668725896.7535124,2682.414257371859,1268.2440935173736,2163.7730479505676,5804135.673539566,2.115061502027104,,,,,,,,,,
2058.3691999999783,0.7182919265031803,0.2774250047262242,69.75107599999934,20583691.999999784,24547781310.054977,13298208788.811756,2599.7195651447773,6369712400.598007,3450648527.3738146,1011.3920389628756,2668734479.1875854,2673.7765803967823,1264.201256017012,2159.0777936869713,5772891.640014979,2.1149928207006954,,,,,,,,,,
2058.521599999978,0.7141957882826334,0.2814672768973588,69.75564799999935,20585215.999999784,24603739693.21082,13396964825.78236,2600.0062948202158,6189282789.380626,3370121975.7674785,1011.3902933410035,2668743059.0065093,2655.7339205853277,1251.1651111482117,2152.8628748482915,5717430.963103453,2.122608676442491,,,,,,,,,,
2058.673999999978,0.7140061792949884,0.28588318320518635,69.76021999999935,20586739.999999784,24606332298.6406,13401540791.068539,2600.0195674493507,5980431493.801656,3257169562.682109,1011.3885476040087,2668751636.2104173,2631.6397496566606,1232.0258728825115,2145.8566745574626,5647121.721831475,2.1360263672868656,,,,,,,,,,
2058.826399999978,0.7156955100453779,0.2899063200635832,69.76479199999935,20588263.999999784,24583240558.871086,13360785315.613503,2599.9013142968233,5787330292.283098,3145365534.725584,1011.3868017518947,2668760210.7994375,2607.9170573238775,1212.5272370926643,2139.3809175973265,5579327.987115277,2.1508111137998083,,,,,,,,,,
2058.978799999978,0.7173387776903561,0.29266516515856433,69.76936399999934,20589787.99999978,24560794019.53591,13321171958.894302,2599.786285561675,5655372333.777649,3067335172.059269,1011.3850557846647,2668768782.773707,2591.250626581079,1198.643853007852,2134.9165773109194,5532103.918655252,2.161818642025026,,,,,,,,,,
2059.131199999978,0.718512743985647,0.2935470438079853,69.77393599999934,20591311.99999978,24544767369.04445,13292890323.291683,2599.704107921005,5611523370.533974,3039074014.821277,1011.3833097023222,2668777352.133345,2585.320064924666,1193.5171609012684,2133.4572329851712,5515669.792095222,2.166135644813348,,,,,,,,,,
2059.283599999978,0.7206145499320997,0.2924949947818305,69.77850799999933,20592835.999999776,24516093586.31744,13242294770.94648,2599.556981504753,5652836826.998927,3053362938.578412,1011.3815635048702,2668785918.87849,2589.0433791295854,1195.880743624864,2135.023620904246,5527668.769987412,2.164967864004459,,,,,,,,,,
2059.435999999978,0.7258166193257212,0.29002597715257156,69.78307999999934,20594359.99999978,24445231606.373222,13117278103.686083,2599.1928366471993,5749342308.121953,3085089279.7130275,1011.3798171923121,2668794483.009269,2597.449189836203,1201.048026445345,2138.685814144221,5555127.735263087,2.162652227591336,,,,,,,,,,
2059.588399999978,0.7354486935725352,0.2869915795049563,69.78765199999933,20595883.999999776,24314423672.616142,12886573186.963623,2598.5185914499225,5858092698.566281,3104771937.535671,1011.3780707646509,2668803044.525812,2604.4468663737343,1203.653474906726,2143.0226265221377,5581388.564213591,2.1637846113272423,,,,,,,,,,
2059.7407999999778,0.7489538216874746,0.2842014474890019,69.79222399999934,20597407.99999978,24131878709.369705,12564743068.18843,2597.573232481877,5942942617.607749,3094311386.13488,1011.3763242218903,2668811603.428254,2606.01436075659,1200.5738151312592,2146.7737751518093,5594523.287341254,2.1706406785755807,,,,,,,,,,
2059.8931999999777,0.7639509694060717,0.2821300410468087,69.79679599999933,20598931.999999776,23930322660.747482,12209512139.289455,2596.523432141575,5989072461.387536,3055690220.188248,1011.3745775640331,2668820159.7167187,2601.938177703418,1192.3550768716157,2149.3053207343114,5592359.569559695,2.18218400556496,,,,,,,,,,
2060.0455999999776,0.7773763072135744,0.2808192387991087,69.80136799999934,20600455.999999776,23750902678.185677,11893350877.286179,2595.58365849505,6004716975.168903,3006883859.2005777,1011.372830791083,2668828713.3913426,2595.2061045978944,1182.408994827345,2150.706779761916,5581527.364038204,2.194846382217217,,,,,,,,,,
2060.1979999999776,0.7868126994787129,0.2799861853109643,69.80593999999932,20601979.999999776,23625353743.17592,11672126576.102892,2594.92311103649,6011412264.6683,2969943460.618568,1011.3710839030427,2668837264.4522533,2589.9125316530703,1174.8930287034225,2151.5504197179516,5572327.394510946,2.204381563580492,,,,,,,,,,
2060.3503999999775,0.7913125169629086,0.2792515435013942,69.81051199999933,20603503.999999776,23565645913.278084,11566916223.3936,2594.608123812596,6030132665.626955,2959818696.0772166,1011.3693368999161,2668845812.899576,2589.0936894120086,1172.6336747420353,2152.486248835955,5572988.563407297,2.2079305286722017,,,,,,,,,,
2060.5027999999775,0.7915318048509686,0.27841513792184,69.81508399999933,20605027.999999773,23562738836.142456,11561793636.16748,2594.592773660432,6068111389.9769535,2977508350.7939444,1011.3675897817061,2668854358.73345,2593.1676743556595,1175.7741752555896,2153.798915729506,5585161.7253320245,2.20549807006261,,,,,,,,,,
2060.6551999999774,0.7891266870548244,0.2776432679856991,69.81965599999933,20606551.999999776,23594636643.026886,11618000686.83468,2594.7611319061625,6112219491.855948,3009657293.2583566,1011.365842548416,2668862901.9540014,2599.619133522366,1181.7362792320591,2155.142089255716,5602548.610688527,2.199830181410446,,,,,,,,,,
2060.8075999999774,0.7858807673033272,0.2774718320131949,69.82422799999932,20608075.999999773,23637732456.632088,11693938684.765182,2594.9883462887674,6131384549.545812,3033287355.572395,1011.3640952000491,2668871442.561358,2603.856871376255,1186.2466098467658,2155.577224118657,5612814.566803519,2.1950384091825645,,,,,,,,,,
2060.9599999999773,0.7829076899259777,0.2785585804793012,69.82879999999932,20609599.999999773,23677253226.64803,11763576548.552847,2595.1964617051817,6090920255.920643,3026153667.2257466,1011.3623477366087,2668879980.555655,2601.298251968234,1185.2829756582678,2154.005879203404,5603211.728301114,2.1946643167835576,,,,,,,,,,
2061.1123999999772,0.7802203697047567,0.2812988522447926,69.83337199999931,20611123.999999773,23713014672.154327,11826590081.057497,2595.384574120667,5972983423.869756,2978955965.392706,1011.3606001580979,2668888515.937019,2589.8373696254307,1177.1531448984313,2149.800448316761,5567633.538288252,2.2000853337132193,,,,,,,,,,
2061.264799999977,0.7768159454263501,0.2855042101606915,69.83794399999931,20612647.999999773,23758372652.615917,11906513441.048351,2595.6228838201555,5791560721.911698,2902441871.2658243,1011.3588524645198,2668897048.7055793,2571.4260307050554,1163.6955898740928,2143.3088328619715,5511360.124661344,2.209706776480328,,,,,,,,,,
2061.417199999977,0.771160282476397,0.29036625143690126,69.8425159999993,20614171.99999977,23833857837.28145,12039524823.247297,2596.0187802266523,5590321533.39473,2823916099.9760623,1011.3571046558785,2668905578.861471,2551.6908780735466,1149.8384002899152,2135.886509695448,5450122.12339022,2.21917347466407,,,,,,,,,,
2061.569599999977,0.7618324753212345,0.2947602759909807,69.84708799999932,20615695.999999773,23958721565.620262,12259558336.416933,2596.6717267275135,5423848560.409037,2775356258.1419873,1011.3553567321762,2668914106.404822,2537.685631568828,1141.6485617118167,2129.3834359746684,5403705.749573577,2.2228255845772344,,,,,,,,,,
2061.721999999977,0.748176782338229,0.2977406962436681,69.8516599999993,20617219.99999977,24142354775.839787,12583209389.910095,2597.627625236324,5333696076.538544,2779969691.2908883,1011.3536086934167,2668922631.335759,2534.838270273872,1143.6862933182563,2125.329295117599,5387366.034198282,2.2163754913240847,,,,,,,,,,
2061.874399999977,0.7308080257499854,0.29894646300695943,69.85623199999932,20618743.999999773,24377381672.479427,12997601161.038277,2598.843438197501,5332294787.607049,2843087984.3278303,1011.3518605396034,2668931153.6544147,2544.567838179174,1156.885694666927,2124.268446003335,5405345.1673589405,2.19949805750841,,,,,,,,,,
2062.026799999977,0.7119191872367112,0.2986535721535702,69.8608039999993,20620267.99999977,24634882183.018906,13451934579.872501,2600.1656568934304,5401684238.256288,2949602212.5991526,1011.3501122707394,2668939673.3609223,2563.6866002879656,1177.971552938512,2125.660218998744,5449526.620212262,2.176356970499597,,,,,,,,,,
2062.179199999977,0.6950534912470606,0.29748655019485754,69.86537599999932,20621791.999999773,24866523245.277138,13861037572.545105,2601.3462556127056,5505185909.76206,3068687487.4456286,1011.3483638868277,2668948190.455409,2585.831712241725,1200.7580149871615,2128.3432679860775,5503537.516894588,2.1534994394931215,,,,,,,,,,
2062.331599999977,0.6842823599311016,0.29601714043604466,69.86994799999931,20623315.99999977,25015327921.227238,14124093231.512001,2602.100234804823,5605275938.291951,3164837182.6301613,1011.3466153878717,2668956704.938003,2604.1396970916294,1218.60392888851,2131.209897246729,5549968.296254779,2.13698613253846,,,,,,,,,,
2062.4839999999767,0.6829136599448191,0.2945510182997947,69.87451999999931,20624839.99999977,25034285911.96052,14157623032.812126,2602.1960438038627,5676993792.753768,3210506517.3447943,1011.344866773875,2668965216.808837,2613.6624383578305,1226.6745056285363,2133.6092096462526,5576534.249386748,2.130689458666637,,,,,,,,,,
2062.6363999999767,0.692238177329825,0.2931515658209002,69.8790919999993,20626363.99999977,24905351168.462658,13929656594.004091,2601.5433275869123,5712216493.080944,3194864172.0009723,1011.3431180448405,2668973726.0680404,2612.612649283123,1223.176870540892,2135.3736461909302,5578904.198984249,2.135923848958834,,,,,,,,,,
2062.7887999999766,0.7109710864728354,0.2918369821330924,69.8836639999993,20627887.99999977,24647860340.369865,13474844389.766207,2600.2320239469013,5713428221.934617,3123498557.664755,1011.3413692007715,2668982232.7157454,2601.931150197166,1209.1095517912167,2136.5349703263178,5559116.892777624,2.1519399514647577,,,,,,,,,,
2062.9411999999766,0.7355838030813886,0.2907076094452009,69.8882359999993,20629411.999999765,24312592483.121704,12883344111.744629,2598.509133784303,5687047028.60935,3013589928.7627726,1011.3396202416714,2668990736.7520795,2584.3405400969436,1187.4872540863985,2137.106878718022,5523011.945191027,2.176310129817119,,,,,,,,,,
2063.0935999999765,0.7613604263194873,0.28990477346838667,69.89280799999929,20630935.99999977,23965052738.427765,12270715686.784462,2596.7047701576357,5641867616.200827,2888779516.427577,1011.3378711675433,2668999238.177173,2563.631690760526,1162.638882322048,2137.0993384416347,5478735.590332329,2.2050111429615913,,,,,,,,,,
2063.2459999999764,0.7836048243711223,0.28947776476110104,69.89737999999929,20632459.999999765,23667982216.447178,11747240529.876719,2595.1476622940213,5590949758.030013,2774982294.5360327,1011.3361219783906,2669007736.9911556,2544.211914738052,1139.6236129510708,2136.669437800616,5436139.841508983,2.2325019294307014,,,,,,,,,,
2063.3983999999764,0.7985987032356291,0.28926199364634103,69.9019519999993,20633983.999999765,23469184404.392548,11396935746.77274,2594.098090773506,5553531080.078186,2696865634.3895097,1011.3343726742163,2669016233.19416,2530.6874542476744,1123.5751419454555,2136.2647022050105,5406218.280822365,2.2523526551733983,,,,,,,,,,
2063.5507999999763,0.8042182459340445,0.2888799364544969,69.90652399999928,20635507.999999765,23394970540.58235,11266150253.179832,2593.704722784617,5552832975.319977,2674038444.3847756,1011.3326232550241,2669024726.786315,2527.1283215631315,1118.7249191258488,2136.589171225139,5399435.006148148,2.258936292880455,,,,,,,,,,
2063.7031999999763,0.800229645350138,0.287870812743972,69.91109599999929,20637031.99999976,23447629201.52847,11358950411.956203,2593.9839248254907,5610099539.639531,2717752056.261183,1011.3308737208168,2669033217.767745,2536.1532088765953,1127.3584838613865,2138.3843047122614,5423270.216207349,2.2496421902905785,,,,,,,,,,
2063.855599999976,0.7883821727264275,0.2858899359985217,69.91566799999929,20638555.999999758,23604516731.215324,11635410220.357975,2594.81324790915,5736641187.56076,2827771238.2054906,1011.3291240715982,2669041706.1385903,2557.9735162403354,1148.9500366912193,2142.111073090557,5479463.3938108105,2.2263574868815565,,,,,,,,,,
2064.007999999976,0.7721409847773905,0.2828891954388889,69.9202399999993,20640079.99999976,23820756586.552696,12016439001.058643,2595.950131065583,5926623665.5516815,2989699823.368993,1011.327374307371,2669050191.898972,2589.7445459330797,1179.856696597478,2147.677474332098,5561936.0255748825,2.1949653321471136,,,,,,,,,,
2064.160399999976,0.7559461638203133,0.2791674303034956,69.92481199999928,20641603.999999758,24037754350.02373,12398842578.323412,2597.083768532578,6154905794.786968,3174743652.1206827,1011.3256244281388,2669058675.0490274,2625.770343691876,1213.925386655077,2154.391742360101,5656937.945783822,2.1630409682155847,,,,,,,,,,
2064.312799999976,0.743978113583471,0.27523307453581203,69.92938399999929,20643127.99999976,24199018045.463875,12683096745.943264,2597.921532049157,6384430893.921823,3346183491.5478406,1011.3238744339046,2669067155.58888,2659.134833677296,1244.295816317504,2161.2373806923933,5747021.602844622,2.137060013226606,,,,,,,,,,
2064.465199999976,0.7387883662823038,0.2715678829900497,69.93395599999928,20644651.999999758,24269189331.795425,12806812274.428713,2598.2848143602387,6581330885.275525,3472957749.486886,1011.3221243246717,2669075633.518664,2684.3303133117515,1265.8684027878198,2167.3167162430855,5817793.959958598,2.120544526903472,,,,,,,,,,
2064.617599999976,0.7404211718755589,0.2684468116440575,69.93852799999928,20646175.99999976,24247096044.053738,12767858649.301788,2598.1705179687106,6729002453.585453,3543308939.845331,1011.3203741004439,2669084108.8385077,2699.4438777342557,1277.1915577866823,2172.1856562903604,5863693.27117518,2.1135779212417245,,,,,,,,,,
2064.769999999976,0.7465108744278423,0.26595638756360684,69.94309999999928,20647699.999999758,24164825625.081284,12622820262.690273,2597.744238790051,6829604478.281722,3567535356.230189,1011.3186237612238,2669092581.548538,2706.278975809549,1280.47835099446,2175.8242130786107,5888387.322912001,2.1134906136505682,,,,,,,,,,
2064.922399999976,0.7534527676613859,0.2641728448253347,69.94767199999927,20649223.999999758,24071287919.939407,12457945040.097153,2597.258306263703,6891890856.906238,3566855159.692764,1011.3168733070148,2669101051.648893,2708.262756503823,1279.6297410496493,2178.295646193167,5899396.971239383,2.1164424908429376,,,,,,,,,,
2065.0747999999758,0.7580172073410819,0.2633701260855673,69.95224399999927,20650747.999999758,24009926314.9109,12349798062.242474,2596.938795486124,6914331971.24276,3556470872.0961313,1011.3151227378203,2669109519.1396956,2707.5355113828186,1277.4615626661973,2179.332888870143,5900621.187740418,2.1194653447982463,,,,,,,,,,
2065.2271999999757,0.7585572103940109,0.26403584287992493,69.95681599999928,20652271.999999758,24002674213.630783,12337017137.758835,2596.900995272419,6879064539.884418,3535736741.8713827,1011.3133720536433,2669117984.0210767,2703.406224440133,1274.0491899172437,2178.249030715873,5888691.988017977,2.1219009798324455,,,,,,,,,,
2065.3795999999757,0.7552800413692559,0.26665234293490336,69.96138799999926,20653795.999999754,24046709733.897457,12414626050.939064,2597.130397104152,6761787290.925038,3490916702.607902,1011.3116212544877,2669126446.2931666,2693.0550164463793,1267.1067239441575,2174.2681050536785,5855423.6274141725,2.125357687364829,,,,,,,,,,
2065.5319999999756,0.749593406192421,0.2713418918235918,69.96595999999927,20655319.999999758,24123258265.366993,12549547930.975311,2597.5284615665305,6552768770.513311,3408921169.0037804,1011.309870340356,2669134905.956098,2674.1095499225753,1254.2003223741015,2167.1209081774678,5795118.716394251,2.1321231562599974,,,,,,,,,,
2065.6843999999755,0.7431621927555959,0.27760930946991674,69.97053199999927,20656843.999999754,24210040466.608494,12702528610.216665,2597.9786465071084,6273263420.34147,3291457037.6790524,1011.3081193112519,2669143363.0099974,2647.225108250415,1235.1459446579731,2157.504137095998,5711399.122874672,2.1432488360583686,,,,,,,,,,
2065.8367999999755,0.7372371061373415,0.28438210802858915,69.97510399999928,20658367.999999754,24290192803.851326,12843846243.50668,2598.393402570386,5973490183.252636,3158582975.044507,1011.3063681671786,2669151817.454997,2616.792243011694,1212.898995818866,2147.05424610196,5618394.896524929,2.157469213868889,,,,,,,,,,
2065.9891999999754,0.7325654549012995,0.29034136384006226,69.97967599999926,20659891.999999754,24353525330.404144,12955527726.810207,2598.720418156909,5713348981.180132,3039373155.8121696,1011.3046169081392,2669160269.291227,2589.2622532489145,1192.3551624698575,2137.8279494410763,5535397.213428307,2.1715528516566223,,,,,,,,,,
2066.1415999999754,0.7296424596618667,0.2943597113262282,69.98424799999927,20661415.999999754,24393213192.666256,13025523429.460407,2598.9250278236696,5540227197.18745,2958378569.9538302,1011.3028655341369,2669168718.5188107,2570.39252916871,1178.0798519345226,2131.593026437001,5479030.790381787,2.181849154747765,,,,,,,,,,
2066.2939999999753,0.7289940027814812,0.2958604243472854,69.98881999999927,20662939.99999975,24402024253.164745,13041064163.738602,2598.9704198052964,5474860919.596195,2925905318.315515,1011.3011140451755,2669177165.1378875,2562.913936691477,1172.242955971067,2129.2419052799473,5457063.753629491,2.186333407794633,,,,,,,,,,
2066.4463999999753,0.7312509861890625,0.29494682568446695,69.99339199999926,20664463.999999754,24371367059.62323,12986993431.55302,2598.8124309667655,5508891610.439314,2935573494.2928944,1011.2993624412578,2669185609.1485806,2565.7066233152386,1173.809191406788,2130.5804906725593,5466444.476424816,2.1857953082138404,,,,,,,,,,
2066.598799999975,0.7368289822740685,0.2922824901914149,69.99796399999926,20665987.99999975,24295720845.72264,12853593765.367886,2598.4219712408153,5611631687.5866165,2968820498.5201297,1011.2976107223868,2669194050.5510206,2574.7149667478498,1179.343999392227,2134.533310905032,5495814.862609027,2.183175534936986,,,,,,,,,,
2066.751199999975,0.7455038126525282,0.2888065796845098,70.00253599999925,20667511.999999754,24178416838.045494,12646779204.836578,2597.814733114323,5742134542.502149,3003484810.8508453,1011.2958588885663,2669202489.3453407,2584.922028120412,1184.7988794286923,2139.617643444263,5530744.778294162,2.1817390892257227,,,,,,,,,,
2066.903599999975,0.756145510937108,0.2853886024034184,70.00710799999925,20669035.99999975,24035074779.689922,12394119989.605103,2597.069814234402,5864332027.694449,3024048623.7865944,1011.2941069397993,2669210925.531666,2592.612413256176,1187.4917473115618,2144.507501404303,5559876.7684617825,2.183267731439613,,,,,,,,,,
